Time;Bx;By;Bz;I;Azimuth;Pitch;Roll;
14.0860;−15.9076;−12.0775;−15.9664;0.0000;172.463;−24.344;−44.318;
14.1050;−15.9076;−12.0775;−15.9664;0.0000;91.442;−28.843;−28.238;
14.1750;−15.9076;−12.0775;−15.9664;0.0000;88.995;−32.833;−12.846;
14.2430;−15.9076;−12.0775;−15.9664;0.0000;88.995;−32.833;−12.846;
14.2450;−15.9076;−12.0775;−15.9664;0.0000;103.979;−26.344;3.699;
14.2850;−12.9099;−18.7158;−12.0571;0.0000;130.826;−26.344;3.699;
14.3150;−12.9099;−18.7158;−12.0571;0.0000;134.735;−18.462;10.370;
14.3850;−12.9099;−18.7158;−12.0571;0.0000;135.884;−13.837;16.329;
14.4420;−12.9099;−18.7158;−12.0571;2.0000;135.884;−13.837;16.329;
14.4550;−12.9099;−18.7158;−12.0571;2.0000;140.222;−4.485;10.661;
14.4850;−1.7693;−19.9113;−10.5170;2.0000;169.064;−4.485;10.661;
14.5240;−1.7693;−19.9113;−10.5170;2.0000;172.012;−7.742;4.411;
14.5950;−1.7693;−19.9113;−10.5170;2.0000;170.850;−1.643;7.678;
14.6430;−1.7693;−19.9113;−10.5170;2.0000;170.850;−1.643;7.678;
14.6650;−1.7693;−19.9113;−10.5170;2.0000;175.403;−15.802;−2.500;
14.6850;5.9712;−15.1055;−12.8336;2.0000;−149.582;−15.802;−2.500;
14.7340;5.9712;−15.1055;−12.8336;2.0000;−148.018;−14.841;−5.460;
14.8040;5.9712;−15.1055;−12.8336;2.0000;−157.467;−5.944;1.310;
14.8410;5.9712;−15.1055;−12.8336;0.0000;−157.467;−5.944;1.310;
14.8740;5.9712;−15.1055;−12.8336;0.0000;−161.926;−8.350;7.532;
14.8850;8.8603;−9.8704;−15.2588;0.0000;−137.489;−8.350;7.532;
14.9440;8.8603;−9.8704;−15.2588;0.0000;−138.919;−8.100;8.512;
15.0140;8.8603;−9.8704;−15.2588;0.0000;−138.276;−5.953;5.820;
15.0400;8.8603;−9.8704;−15.2588;0.0000;−138.276;−5.953;5.820;
15.0850;8.8603;−9.8704;−15.2588;0.0000;−127.349;−15.510;7.648;
15.0860;8.4385;−8.5538;−16.1926;0.0000;−120.456;−15.510;7.648;
15.1540;8.4385;−8.5538;−16.1926;0.0000;−125.073;−16.471;13.126;
15.2250;8.4385;−8.5538;−16.1926;0.0000;−134.606;−6.150;5.726;
15.2400;8.4385;−8.5538;−16.1926;0.0000;−134.606;−6.150;5.726;
15.2850;7.4263;−6.7906;−19.1989;0.0000;−130.200;−6.150;5.726;
15.2950;7.4263;−6.7906;−19.1989;0.0000;−101.365;−14.487;−12.062;
15.3650;7.4263;−6.7906;−19.1989;0.0000;−112.014;−7.122;−12.524;
15.4350;7.4263;−6.7906;−19.1989;0.0000;−112.960;−8.174;−7.245;
15.4400;7.4263;−6.7906;−19.1989;0.0000;−112.960;−8.174;−7.245;
15.4850;−1.5473;−5.5501;−21.5519;0.0000;−154.007;−8.174;−7.245;
15.5050;−1.5473;−5.5501;−21.5519;0.0000;−118.107;−12.540;−7.761;
15.5750;−1.5473;−5.5501;−21.5519;0.0000;−85.274;−14.810;−8.617;
15.6400;−1.5473;−5.5501;−21.5519;0.0000;−85.274;−14.810;−8.617;
15.6450;−1.5473;−5.5501;−21.5519;0.0000;−80.636;−16.350;−14.676;
15.6860;−3.8745;−5.2348;−22.0032;0.0000;−55.722;−16.350;−14.676;
15.7150;−3.8745;−5.2348;−22.0032;0.0000;132.543;−11.351;−7.924;
15.7850;−3.8745;−5.2348;−22.0032;0.0000;−57.427;−16.061;−14.532;
15.8420;−3.8745;−5.2348;−22.0032;2.0000;−57.427;−16.061;−14.532;
15.8550;−3.8745;−5.2348;−22.0032;2.0000;−47.936;−19.181;−16.670;
15.8870;−2.4889;−8.6969;−21.9418;2.0000;−105.351;−19.181;−16.670;
15.9250;−2.4889;−8.6969;−21.9418;2.0000;−124.564;−17.537;−12.809;
15.9950;−2.4889;−8.6969;−21.9418;2.0000;−65.790;−26.255;−16.951;
16.0410;−2.4889;−8.6969;−21.9418;0.0000;−65.790;−26.255;−16.951;
16.0650;−2.4889;−8.6969;−21.9418;0.0000;−72.071;−24.150;−14.585;
16.0850;−2.5754;−14.5433;−19.0368;0.0000;−157.174;−24.150;−14.585;
16.1350;−2.5754;−14.5433;−19.0368;0.0000;−163.313;−16.930;−15.206;
16.2050;−2.5754;−14.5433;−19.0368;0.0000;−174.163;−12.250;−10.798;
16.2430;−2.5754;−14.5433;−19.0368;0.0000;−174.163;−12.250;−10.798;
16.2750;−2.5754;−14.5433;−19.0368;0.0000;−135.453;−25.734;−22.681;
16.2850;−6.4821;−19.8383;−15.9547;0.0000;−179.056;−25.734;−22.681;
16.3450;−6.4821;−19.8383;−15.9547;0.0000;−163.909;−37.323;−27.278;
16.4150;−6.4821;−19.8383;−15.9547;0.0000;−162.157;−14.811;−38.340;
16.4410;−6.4821;−19.8383;−15.9547;0.0000;−162.157;−14.811;−38.340;
16.4860;−6.4821;−19.8383;−15.9547;0.0000;−165.817;−17.346;−33.890;
16.4870;−11.3152;−21.5875;−13.5699;0.0000;173.222;−17.346;−33.890;
16.5550;−11.3152;−21.5875;−13.5699;0.0000;162.523;1.525;−16.727;
16.6250;−11.3152;−21.5875;−13.5699;0.0000;154.120;0.399;−3.277;
16.6410;−11.3152;−21.5875;−13.5699;0.0000;154.120;0.399;−3.277;
16.6860;−12.3186;−16.5974;−16.0816;0.0000;145.752;0.399;−3.277;
16.6950;−12.3186;−16.5974;−16.0816;0.0000;152.009;6.768;−8.299;
16.7650;−12.3186;−16.5974;−16.0816;0.0000;152.483;10.766;−7.227;
16.8350;−12.3186;−16.5974;−16.0816;0.0000;148.706;14.133;−0.473;
16.8410;−12.3186;−16.5974;−16.0816;0.0000;148.706;14.133;−0.473;
16.8860;−8.1659;−5.6395;−20.0833;0.0000;142.402;14.133;−0.473;
16.9050;−8.1659;−5.6395;−20.0833;0.0000;127.437;0.427;−1.708;
16.9750;−8.1659;−5.6395;−20.0833;0.0000;133.471;−3.448;−9.893;
17.0410;−8.1659;−5.6395;−20.0833;0.0000;133.471;−3.448;−9.893;
17.0450;−8.1659;−5.6395;−20.0833;0.0000;132.493;−3.738;−9.780;
17.0850;−3.8181;3.5601;−22.1395;0.0000;0.020;−3.738;−9.780;
17.1150;−3.8181;3.5601;−22.1395;0.0000;26.414;−3.688;−3.452;
17.1850;−3.8181;3.5601;−22.1395;0.0000;20.967;−5.800;−4.106;
17.2410;−3.8181;3.5601;−22.1395;0.0000;20.967;−5.800;−4.106;
17.2550;−3.8181;3.5601;−22.1395;0.0000;17.816;−11.685;−3.208;
17.2860;−0.1976;7.0512;−22.2850;0.0000;−5.256;−11.685;−3.208;
17.3250;−0.1976;7.0512;−22.2850;0.0000;−12.220;−1.929;−4.853;
17.3980;−0.1976;7.0512;−22.2850;0.0000;6.611;−2.885;1.925;
17.4430;−0.1976;7.0512;−22.2850;0.0000;6.611;−2.885;1.925;
17.4650;−0.1976;7.0512;−22.2850;0.0000;−21.665;1.025;−7.320;
17.4850;3.4509;5.3379;−21.7279;0.0000;−51.304;1.025;−7.320;
17.5380;3.4509;5.3379;−21.7279;0.0000;−8.794;−4.420;6.197;
17.6050;3.4509;5.3379;−21.7279;0.0000;−14.515;−6.225;3.838;
17.6430;3.4509;5.3379;−21.7279;0.0000;−14.515;−6.225;3.838;
17.6750;3.4509;5.3379;−21.7279;0.0000;−1.855;−6.376;8.371;
17.6850;4.5823;3.3587;−21.6699;0.0000;−13.388;−6.376;8.371;
17.7450;4.5823;3.3587;−21.6699;0.0000;−16.753;−7.585;7.073;
17.8150;4.5823;3.3587;−21.6699;0.0000;−33.635;−3.263;3.995;
17.8420;4.5823;3.3587;−21.6699;0.0000;−33.635;−3.263;3.995;
17.8860;4.5823;3.3587;−21.6699;0.0000;−56.870;−0.717;−2.590;
17.8880;9.1453;3.8442;−20.9117;0.0000;−67.868;−0.717;−2.590;
17.9550;9.1453;3.8442;−20.9117;0.0000;−74.210;2.674;−2.959;
18.0250;9.1453;3.8442;−20.9117;0.0000;−68.219;−4.988;−12.879;
18.0410;9.1453;3.8442;−20.9117;0.0000;−68.219;−4.988;−12.879;
18.0850;9.1526;4.3418;−21.6614;0.0000;−66.482;−4.988;−12.879;
18.0950;9.1526;4.3418;−21.6614;0.0000;−62.444;−2.991;−3.390;
18.1650;9.1526;4.3418;−21.6614;0.0000;−69.011;0.872;−3.563;
18.2350;9.1526;4.3418;−21.6614;0.0000;−60.431;−2.529;−0.454;
18.2410;9.1526;4.3418;−21.6614;0.0000;−60.431;−2.529;−0.454;
18.2850;9.9919;4.9855;−22.0759;0.0000;−59.657;−2.529;−0.454;
18.3050;9.9919;4.9855;−22.0759;0.0000;−69.535;4.600;3.982;
18.3750;9.9919;4.9855;−22.0759;0.0000;−57.060;−4.802;−1.300;
18.4410;9.9919;4.9855;−22.0759;0.0000;−57.060;−4.802;−1.300;
18.4450;9.9919;4.9855;−22.0759;0.0000;−60.342;−2.717;−1.487;
18.4860;10.7350;8.3560;−22.7926;0.0000;−50.261;−2.717;−1.487;
18.5180;10.7350;8.3560;−22.7926;0.0000;−76.625;14.078;−0.176;
18.5850;10.7350;8.3560;−22.7926;0.0000;−57.925;3.949;−0.165;
18.6410;10.7350;8.3560;−22.7926;0.0000;−57.925;3.949;−0.165;
18.6550;10.7350;8.3560;−22.7926;0.0000;−59.666;3.887;−2.350;
18.6860;10.4896;8.5507;−22.8535;0.0000;−58.443;3.887;−2.350;
18.7250;10.4896;8.5507;−22.8535;0.0000;−53.900;7.004;6.987;
18.7950;10.4896;8.5507;−22.8535;0.0000;−44.241;−3.888;1.628;
18.8410;10.4896;8.5507;−22.8535;0.0000;−44.241;−3.888;1.628;
18.8650;10.4896;8.5507;−22.8535;0.0000;−45.340;−4.225;0.379;
18.8860;9.3230;7.5340;−23.1207;0.0000;−44.840;−4.225;0.379;
18.9350;9.3230;7.5340;−23.1207;0.0000;−43.311;−4.418;1.350;
19.0050;9.3230;7.5340;−23.1207;0.0000;−42.996;−4.011;1.940;
19.0430;9.3230;7.5340;−23.1207;0.0000;−42.996;−4.011;1.940;
19.0750;9.3230;7.5340;−23.1207;0.0000;−51.376;0.579;0.463;
19.0850;8.9786;7.0043;−22.7481;0.0000;−52.397;0.579;0.463;
19.1450;8.9786;7.0043;−22.7481;0.0000;−76.574;12.601;4.159;
19.2150;8.9786;7.0043;−22.7481;0.0000;−70.970;8.047;−5.998;
19.2430;8.9786;7.0043;−22.7481;0.0000;−70.970;8.047;−5.998;
19.2860;8.9786;7.0043;−22.7481;0.0000;−51.298;−7.621;−8.319;
19.2880;8.8653;6.7679;−22.3112;0.0000;−51.734;−7.621;−8.319;
19.3550;8.8653;6.7679;−22.3112;0.0000;−42.171;−4.713;2.712;
19.4250;8.8653;6.7679;−22.3112;0.0000;−42.958;−2.318;4.320;
19.4430;8.8653;6.7679;−22.3112;0.0000;−42.958;−2.318;4.320;
19.4860;8.8249;5.4204;−22.0309;0.0000;−48.438;−2.318;4.320;
19.4950;8.8249;5.4204;−22.0309;0.0000;−43.650;−8.069;1.857;
19.5650;8.8249;5.4204;−22.0309;0.0000;−45.969;−8.725;−0.425;
19.6350;8.8249;5.4204;−22.0309;0.0000;−48.501;−5.809;0.519;
19.6410;8.8249;5.4204;−22.0309;0.0000;−48.501;−5.809;0.519;
19.6860;10.2017;4.8708;−22.4736;0.0000;−54.506;−5.809;0.519;
19.7050;10.2017;4.8708;−22.4736;0.0000;−69.306;4.037;4.154;
19.7750;10.2017;4.8708;−22.4736;0.0000;−56.487;−0.975;5.614;
19.8410;10.2017;4.8708;−22.4736;0.0000;−56.487;−0.975;5.614;
19.8450;10.2017;4.8708;−22.4736;0.0000;−57.601;−3.247;1.300;
19.8860;12.3270;5.6568;−21.9937;0.0000;−59.703;−3.247;1.300;
19.9150;12.3270;5.6568;−21.9937;0.0000;−71.210;5.599;6.158;
19.9850;12.3270;5.6568;−21.9937;0.0000;−53.570;−5.696;4.167;
20.0400;12.3270;5.6568;−21.9937;0.0000;−53.570;−5.696;4.167;
20.0550;12.3270;5.6568;−21.9937;0.0000;−51.482;−9.612;1.638;
20.0850;11.3801;4.3964;−22.0063;0.0000;−53.122;−9.612;1.638;
20.1250;11.3801;4.3964;−22.0063;0.0000;−51.956;−9.017;3.332;
20.1950;11.3801;4.3964;−22.0063;0.0000;−54.523;−5.434;5.551;
20.2410;11.3801;4.3964;−22.0063;0.0000;−54.523;−5.434;5.551;
20.2650;11.3801;4.3964;−22.0063;0.0000;−58.716;−4.939;2.536;
20.2850;10.2579;2.0413;−22.8683;0.0000;−66.375;−4.939;2.536;
20.3350;10.2579;2.0413;−22.8683;0.0000;−89.455;4.834;0.857;
20.4050;10.2579;2.0413;−22.8683;0.0000;−83.264;1.632;−4.357;
20.4410;10.2579;2.0413;−22.8683;0.0000;−83.264;1.632;−4.357;
20.4750;10.2579;2.0413;−22.8683;0.0000;−66.694;−8.275;−4.535;
20.4860;10.4763;3.0331;−22.8085;0.0000;−63.319;−8.275;−4.535;
20.5450;10.4763;3.0331;−22.8085;0.0000;−49.362;−8.073;7.470;
20.6150;10.4763;3.0331;−22.8085;0.0000;−52.470;−9.525;3.790;
20.6430;10.4763;3.0331;−22.8085;0.0000;−52.470;−9.525;3.790;
20.6860;10.4763;3.0331;−22.8085;0.0000;−53.151;−11.133;1.410;
20.6870;10.2652;2.3285;−22.0316;0.0000;−55.879;−11.133;1.410;
20.7550;10.2652;2.3285;−22.0316;0.0000;−58.269;−11.020;−0.550;
20.8250;10.2652;2.3285;−22.0316;0.0000;−72.501;−2.904;−1.582;
20.8430;10.2652;2.3285;−22.0316;0.0000;−72.501;−2.904;−1.582;
20.8880;10.1210;0.8185;−22.2903;0.0000;−79.795;−2.904;−1.582;
20.8950;10.1210;0.8185;−22.2903;0.0000;−57.763;−10.008;6.129;
20.9650;10.1210;0.8185;−22.2903;0.0000;−115.071;9.597;8.611;
21.0350;10.1210;0.8185;−22.2903;0.0000;−71.528;−4.343;6.062;
21.0430;10.1210;0.8185;−22.2903;0.0000;−71.528;−4.343;6.062;
21.0850;12.1634;2.0808;−21.9316;0.0000;−68.645;−4.343;6.062;
21.1050;12.1634;2.0808;−21.9316;0.0000;−85.880;3.546;8.950;
21.1750;12.1634;2.0808;−21.9316;0.0000;−73.382;−2.280;5.437;
21.2420;12.1634;2.0808;−21.9316;0.0000;−73.382;−2.280;5.437;
21.2450;12.1634;2.0808;−21.9316;0.0000;−74.651;−3.237;0.194;
21.2850;12.5844;2.7670;−21.5038;0.0000;−72.356;−3.237;0.194;
21.3150;12.5844;2.7670;−21.5038;0.0000;−66.378;−5.094;4.508;
21.3850;12.5844;2.7670;−21.5038;0.0000;−67.664;−4.966;3.161;
21.4410;12.5844;2.7670;−21.5038;0.0000;−67.664;−4.966;3.161;
21.4550;12.5844;2.7670;−21.5038;0.0000;−71.923;−2.388;3.355;
21.4860;11.7615;3.4617;−21.8037;0.0000;−67.222;−2.388;3.355;
21.5250;11.7615;3.4617;−21.8037;0.0000;−89.868;8.753;2.633;
21.5950;11.7615;3.4617;−21.8037;0.0000;−87.789;7.682;6.662;
21.6420;11.7615;3.4617;−21.8037;0.0000;−87.789;7.682;6.662;
21.6650;11.7615;3.4617;−21.8037;0.0000;−71.754;−1.624;−1.539;
21.6850;12.1942;5.0717;−22.1139;0.0000;−66.018;−1.624;−1.539;
21.7350;12.1942;5.0717;−22.1139;0.0000;−57.649;−4.384;3.701;
21.8050;12.1942;5.0717;−22.1139;0.0000;−58.739;−4.528;2.374;
21.8410;12.1942;5.0717;−22.1139;0.0000;−58.739;−4.528;2.374;
21.8750;12.1942;5.0717;−22.1139;0.0000;−55.990;−2.405;8.049;
21.8850;11.9436;4.7341;−21.9881;0.0000;−56.847;−2.405;8.049;
21.9450;11.9436;4.7341;−21.9881;0.0000;−56.317;−8.074;0.648;
22.0150;11.9436;4.7341;−21.9881;0.0000;−62.579;−1.427;4.408;
22.0410;11.9436;4.7341;−21.9881;0.0000;−62.579;−1.427;4.408;
22.0860;11.9436;4.7341;−21.9881;0.0000;−53.420;−5.475;6.605;
22.0880;12.9106;5.4587;−21.9837;0.0000;−53.355;−5.475;6.605;
22.1550;12.9106;5.4587;−21.9837;0.0000;−87.461;11.933;10.464;
22.2250;12.9106;5.4587;−21.9837;0.0000;−50.859;−4.497;9.789;
22.2430;12.9106;5.4587;−21.9837;0.0000;−50.859;−4.497;9.789;
22.2860;13.7029;5.5845;−22.1832;0.0000;−52.513;−4.497;9.789;
22.2950;13.7029;5.5845;−22.1832;0.0000;−66.150;4.196;12.632;
22.3650;13.7029;5.5845;−22.1832;0.0000;−58.118;−2.310;7.916;
22.4350;13.7029;5.5845;−22.1832;0.0000;−62.196;−2.610;2.925;
22.4420;13.7029;5.5845;−22.1832;0.0000;−62.196;−2.610;2.925;
22.4850;13.0929;3.9700;−21.7752;0.0000;−67.374;−2.610;2.925;
22.5050;13.0929;3.9700;−21.7752;0.0000;−57.956;−6.563;6.550;
22.5750;13.0929;3.9700;−21.7752;0.0000;−59.533;−5.825;6.135;
22.6430;13.0929;3.9700;−21.7752;0.0000;−59.533;−5.825;6.135;
22.6660;13.0929;3.9700;−21.7752;0.0000;−65.868;−2.335;5.514;
22.6870;11.9435;2.8472;−21.8505;0.0000;−68.896;−2.335;5.514;
22.7150;11.9435;2.8472;−21.8505;0.0000;−97.824;11.292;1.675;
22.7850;11.9435;2.8472;−21.8505;0.0000;−85.260;4.855;0.174;
22.8410;11.9435;2.8472;−21.8505;0.0000;−85.260;4.855;0.174;
22.8550;11.9435;2.8472;−21.8505;0.0000;−78.109;−0.886;−8.324;
22.8860;11.4947;3.1667;−21.8323;0.0000;−76.555;−0.886;−8.324;
22.9250;11.4947;3.1667;−21.8323;0.0000;−67.035;−0.916;7.991;
22.9950;11.4947;3.1667;−21.8323;0.0000;−63.841;−2.810;7.014;
23.0410;11.4947;3.1667;−21.8323;0.0000;−63.841;−2.810;7.014;
23.0650;11.4947;3.1667;−21.8323;0.0000;−54.088;−4.755;11.130;
23.0850;11.5093;3.5923;−21.6233;0.0000;−52.194;−4.755;11.130;
23.1350;11.5093;3.5923;−21.6233;0.0000;−59.090;−5.235;5.407;
23.2050;11.5093;3.5923;−21.6233;0.0000;−63.644;−2.965;4.966;
23.2420;11.5093;3.5923;−21.6233;0.0000;−63.644;−2.965;4.966;
23.2750;11.5093;3.5923;−21.6233;0.0000;−48.699;−7.956;9.672;
23.2850;13.0420;3.8220;−21.0194;0.0000;−53.276;−7.956;9.672;
23.3450;13.0420;3.8220;−21.0194;0.0000;−90.995;9.761;10.982;
23.4150;13.0420;3.8220;−21.0194;0.0000;−54.259;−6.025;11.324;
23.4410;13.0420;3.8220;−21.0194;0.0000;−54.259;−6.025;11.324;
23.4860;13.0420;3.8220;−21.0194;0.0000;−65.758;1.606;15.361;
23.4870;13.7685;2.4858;−20.7218;0.0000;−76.826;1.606;15.361;
23.5550;13.7685;2.4858;−20.7218;0.0000;−73.779;−1.768;7.590;
23.6250;13.7685;2.4858;−20.7218;0.0000;−75.843;−2.309;1.520;
23.6410;13.7685;2.4858;−20.7218;0.0000;−75.843;−2.309;1.520;
23.6860;13.3137;1.5217;−21.1195;0.0000;−79.402;−2.309;1.520;
23.6950;13.3137;1.5217;−21.1195;0.0000;−79.414;−0.635;9.836;
23.7650;13.3137;1.5217;−21.1195;0.0000;−76.684;−2.799;5.980;
23.8350;13.3137;1.5217;−21.1195;0.0000;−78.286;−3.686;−1.273;
23.8430;13.3137;1.5217;−21.1195;0.0000;−78.286;−3.686;−1.273;
23.8850;12.0708;1.5782;−21.3820;0.0000;−76.842;−3.686;−1.273;
23.9050;12.0708;1.5782;−21.3820;0.0000;−103.306;10.281;4.730;
23.9750;12.0708;1.5782;−21.3820;0.0000;−83.631;0.864;2.345;
24.0430;12.0708;1.5782;−21.3820;0.0000;−83.631;0.864;2.345;
24.0450;12.0708;1.5782;−21.3820;0.0000;−82.742;0.405;2.361;
24.0850;10.7374;1.4972;−21.0756;0.0000;−82.231;0.405;2.361;
24.1150;10.7374;1.4972;−21.0756;0.0000;−70.376;−3.902;6.174;
24.1850;10.7374;1.4972;−21.0756;0.0000;−71.011;−4.398;4.122;
24.2440;10.7374;1.4972;−21.0756;0.0000;−71.011;−4.398;4.122;
24.2550;10.7374;1.4972;−21.0756;0.0000;−66.413;−6.201;5.061;
24.2850;10.6608;2.0200;−21.1588;0.0000;−63.383;−6.201;5.061;
24.3250;10.6608;2.0200;−21.1588;0.0000;−70.147;−3.256;4.334;
24.3950;10.6608;2.0200;−21.1588;0.0000;−76.033;−0.624;4.207;
24.4420;10.6608;2.0200;−21.1588;0.0000;−76.033;−0.624;4.207;
24.4650;10.6608;2.0200;−21.1588;0.0000;−82.736;3.100;11.788;
24.4850;11.1535;2.4363;−20.6572;0.0000;−79.711;3.100;11.788;
24.5350;11.1535;2.4363;−20.6572;0.0000;−109.684;10.643;15.735;
24.6050;11.1535;2.4363;−20.6572;0.0000;−80.430;1.942;2.637;
24.6420;11.1535;2.4363;−20.6572;0.0000;−80.430;1.942;2.637;
24.6750;11.1535;2.4363;−20.6572;0.0000;−92.214;7.252;6.636;
24.6950;12.6072;3.5561;−20.4456;0.0000;−85.608;7.252;6.636;
24.7450;12.6072;3.5561;−20.4456;0.0000;−81.608;5.019;3.020;
24.8150;12.6072;3.5561;−20.4456;0.0000;−72.433;−0.366;2.628;
24.8410;12.6072;3.5561;−20.4456;0.0000;−72.433;−0.366;2.628;
24.8860;12.6072;3.5561;−20.4456;0.0000;−68.512;−2.312;3.858;
24.8880;12.1441;2.8028;−20.9828;0.0000;−71.038;−2.312;3.858;
24.9550;12.1441;2.8028;−20.9828;0.0000;−64.758;−5.261;5.186;
25.0250;12.1441;2.8028;−20.9828;0.0000;−68.828;−3.719;3.470;
25.0410;12.1441;2.8028;−20.9828;0.0000;−68.828;−3.719;3.470;
25.0860;10.5499;1.3492;−21.0340;0.0000;−73.458;−3.719;3.470;
25.0950;10.5499;1.3492;−21.0340;0.0000;−124.751;16.804;8.203;
25.1650;10.5499;1.3492;−21.0340;0.0000;−102.691;12.905;−7.978;
25.2350;10.5499;1.3492;−21.0340;0.0000;−107.219;16.621;−8.584;
25.2410;10.5499;1.3492;−21.0340;1.0000;−107.219;16.621;−8.584;
25.2860;9.8704;2.5053;−20.9738;1.0000;−103.565;16.621;−8.584;
25.3050;9.8704;2.5053;−20.9738;1.0000;−64.663;−4.429;2.960;
25.3750;9.8704;2.5053;−20.9738;1.0000;−59.113;−5.000;6.652;
25.4430;9.8704;2.5053;−20.9738;1.0000;−59.113;−5.000;6.652;
25.4450;9.8704;2.5053;−20.9738;1.0000;−68.026;−2.017;4.750;
25.4850;9.7342;2.2592;−21.0296;1.0000;−69.198;−2.017;4.750;
25.5150;9.7342;2.2592;−21.0296;1.0000;−67.334;−4.008;2.058;
25.5850;9.7342;2.2592;−21.0296;1.0000;−79.870;2.221;4.877;
25.6430;9.7342;2.2592;−21.0296;1.0000;−79.870;2.221;4.877;
25.6550;9.7342;2.2592;−21.0296;1.0000;−56.300;−8.312;4.481;
25.6860;10.1389;2.4031;−21.4998;1.0000;−56.440;−8.312;4.481;
25.7250;10.1389;2.4031;−21.4998;1.0000;−107.368;10.106;12.066;
25.7950;10.1389;2.4031;−21.4998;1.0000;−83.172;3.877;7.525;
25.8430;10.1389;2.4031;−21.4998;2.0000;−83.172;3.877;7.525;
25.8660;10.1389;2.4031;−21.4998;2.0000;−104.104;10.935;6.574;
25.8850;10.5846;2.7971;−21.0575;2.0000;−100.156;10.935;6.574;
25.9350;10.5846;2.7971;−21.0575;2.0000;−73.101;−0.717;1.354;
26.0060;10.5846;2.7971;−21.0575;2.0000;−74.100;−1.797;−4.049;
26.0410;10.5846;2.7971;−21.0575;0.0000;−74.100;−1.797;−4.049;
26.0750;10.5846;2.7971;−21.0575;0.0000;−73.659;−0.206;2.110;
26.0850;8.7077;2.5420;−21.5705;0.0000;−71.665;−0.206;2.110;
26.1450;8.7077;2.5420;−21.5705;0.0000;−68.498;−1.971;0.961;
26.2150;8.7077;2.5420;−21.5705;0.0000;−66.996;−2.383;1.559;
26.2410;8.7077;2.5420;−21.5705;2.0000;−66.996;−2.383;1.559;
26.2870;8.7077;2.5420;−21.5705;2.0000;−109.356;14.325;1.092;
26.2880;6.5858;2.8854;−21.9137;2.0000;−113.301;14.325;1.092;
26.3550;6.5858;2.8854;−21.9137;2.0000;−103.208;12.368;−2.850;
26.4250;6.5858;2.8854;−21.9137;2.0000;−85.146;5.514;−12.905;
26.4410;6.5858;2.8854;−21.9137;2.0000;−85.146;5.514;−12.905;
26.4860;5.5109;4.7439;−22.8946;2.0000;−75.581;5.514;−12.905;
26.4950;5.5109;4.7439;−22.8946;2.0000;−57.913;1.098;−3.444;
26.5650;5.5109;4.7439;−22.8946;2.0000;−52.701;−2.434;−4.953;
26.6350;5.5109;4.7439;−22.8946;2.0000;−39.109;1.148;5.044;
26.6410;5.5109;4.7439;−22.8946;2.0000;−39.109;1.148;5.044;
26.6860;4.8437;5.4475;−23.0717;2.0000;−29.326;1.148;5.044;
26.7050;4.8437;5.4475;−23.0717;2.0000;−37.364;−2.303;−0.050;
26.7750;4.8437;5.4475;−23.0717;2.0000;−56.890;3.189;−3.909;
26.8420;4.8437;5.4475;−23.0717;2.0000;−56.890;3.189;−3.909;
26.8450;4.8437;5.4475;−23.0717;2.0000;−30.721;−2.738;2.350;
26.8860;5.2973;6.2970;−23.3394;2.0000;−30.320;−2.738;2.350;
26.9150;5.2973;6.2970;−23.3394;2.0000;−101.175;16.375;4.973;
26.9850;5.2973;6.2970;−23.3394;2.0000;−55.195;7.166;1.268;
27.0430;5.2973;6.2970;−23.3394;3.0000;−55.195;7.166;1.268;
27.0550;5.2973;6.2970;−23.3394;3.0000;−70.659;11.536;2.808;
27.0850;6.0069;6.3184;−22.9099;3.0000;−72.310;11.536;2.808;
27.1250;6.0069;6.3184;−22.9099;3.0000;−58.048;2.415;−6.681;
27.1950;6.0069;6.3184;−22.9099;3.0000;−53.585;2.678;−2.816;
27.2420;6.0069;6.3184;−22.9099;3.0000;−53.585;2.678;−2.816;
27.2650;6.0069;6.3184;−22.9099;3.0000;−44.818;0.227;−0.454;
27.2850;5.1964;5.3993;−22.3428;3.0000;−45.335;0.227;−0.454;
27.3350;5.1964;5.3993;−22.3428;3.0000;−35.339;−2.272;1.887;
27.4050;5.1964;5.3993;−22.3428;3.0000;−78.698;11.183;1.220;
27.4430;5.1964;5.3993;−22.3428;5.0000;−78.698;11.183;1.220;
27.4750;5.1964;5.3993;−22.3428;5.0000;−102.351;15.612;3.021;
27.4850;4.5093;4.6541;−22.5649;5.0000;−116.415;15.612;3.021;
27.5450;4.5093;4.6541;−22.5649;5.0000;−59.529;7.846;4.989;
27.6150;4.5093;4.6541;−22.5649;5.0000;−118.876;18.417;−0.933;
27.6410;4.5093;4.6541;−22.5649;5.0000;−118.876;18.417;−0.933;
